transaction_id,order_datetime,channel,payment_method,voucher_used,customer_id,phone_number,product_id,product_name,product_category,quantity,unit_price,revenue
T_037645,2026-04-21 12:45:00,App,E-wallet,1,C_04212,988620696,P0081,Mineral Water,Drink,1,20000,20000
T_037645,2026-04-21 12:45:00,App,E-wallet,1,C_04212,988620696,P0063,Spaghetti Bolognese,Side Dish,2,119000,238000
T_037645,2026-04-21 12:45:00,App,E-wallet,1,C_04212,988620696,P0052,Chicken Nuggets,Side Dish,2,69000,138000
T_023761,2026-04-21 12:46:00,Store,E-wallet,0,C_02640,934649993,P0034,Mexican Pizza Size S,Pizza,1,119000,119000
T_023761,2026-04-21 12:46:00,Store,E-wallet,0,C_02640,934649993,P0073,Sprite 330ml,Drink,1,39000,39000
T_023761,2026-04-21 12:46:00,Store,E-wallet,0,C_02640,934649993,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_023761,2026-04-21 12:46:00,Store,E-wallet,0,C_02640,934649993,P0074,Pepsi 1.5L,Drink,3,42000,126000
T_023761,2026-04-21 12:46:00,Store,E-wallet,0,C_02640,934649993,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_023761,2026-04-21 12:46:00,Store,E-wallet,0,C_02640,934649993,P0048,Toast Bread,Side Dish,1,39000,39000
T_035051,2026-04-21 12:46:00,Store,Cash,0,C_03922,925504260,P0026,Sausage Pizza Size M,Pizza,1,199000,199000
T_035051,2026-04-21 12:46:00,Store,Cash,0,C_03922,925504260,P0037,Teriyaki Pizza Size S,Pizza,1,119000,119000
T_035051,2026-04-21 12:46:00,Store,Cash,0,C_03922,925504260,P0072,Fanta 330ml,Drink,3,39000,117000
T_035051,2026-04-21 12:46:00,Store,Cash,0,C_03922,925504260,P0073,Sprite 330ml,Drink,1,39000,39000
T_035051,2026-04-21 12:46:00,Store,Cash,0,C_03922,925504260,P0046,French Fries,Side Dish,1,39000,39000
T_035051,2026-04-21 12:46:00,Store,Cash,0,C_03922,925504260,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_025087,2026-04-21 12:49:00,App,E-wallet,0,C_02769,968943617,P0035,Mexican Pizza Size M,Pizza,1,259000,259000
T_025087,2026-04-21 12:49:00,App,E-wallet,0,C_02769,968943617,P0038,Teriyaki Pizza Size M,Pizza,1,259000,259000
T_025087,2026-04-21 12:49:00,App,E-wallet,0,C_02769,968943617,P0071,Pepsi 330ml,Drink,1,39000,39000
T_025087,2026-04-21 12:49:00,App,E-wallet,0,C_02769,968943617,P0077,Milk Tea,Drink,2,35000,70000
T_025087,2026-04-21 12:49:00,App,E-wallet,0,C_02769,968943617,P0073,Sprite 330ml,Drink,1,39000,39000
T_025087,2026-04-21 12:49:00,App,E-wallet,0,C_02769,968943617,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_025087,2026-04-21 12:49:00,App,E-wallet,0,C_02769,968943617,P0050,Potato Wedges,Side Dish,1,49000,49000
T_025087,2026-04-21 12:49:00,App,E-wallet,0,C_02769,968943617,P0067,Caesar Salad,Side Dish,1,89000,89000
T_025066,2026-04-21 12:51:00,Website,E-wallet,0,C_02767,992968512,P0034,Mexican Pizza Size S,Pizza,1,119000,119000
T_029255,2026-04-21 13:10:00,Website,E-wallet,0,C_03243,949284889,P0004,Hawaiian Pizza Size S,Pizza,1,99000,99000
T_029255,2026-04-21 13:10:00,Website,E-wallet,0,C_03243,Unknown,P0026,Sausage Pizza Size M,Pizza,2,199000,398000
T_029255,2026-04-21 13:10:00,Website,E-wallet,0,C_03243,949284889,P0080,Passion Fruit Tea,Drink,3,35000,105000
T_029255,2026-04-21 13:10:00,Website,E-wallet,0,C_03243,949284889,P0081,Mineral Water,Drink,1,20000,20000
T_029255,2026-04-21 13:10:00,Website,E-wallet,0,C_03243,949284889,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_029255,2026-04-21 13:10:00,Website,E-wallet,0,C_03243,949284889,P0067,Caesar Salad,Side Dish,2,89000,178000
T_029137,2026-04-21 13:14:00,App,E-wallet,1,C_03229,935730704,P0001,Pepperoni Pizza Size S,Pizza,1,99000,99000
T_029137,2026-04-21 13:14:00,App,E-wallet,1,C_03229,935730704,P0076,Sprite 1.5L,Drink,2,42000,84000
T_041212,2026-04-21 13:15:00,App,Card,0,C_04606,969247186,P0020,Bacon Pizza Size M,Pizza,1,199000,199000
T_041212,2026-04-21 13:15:00,App,Card,0,C_04606,969247186,P0071,Pepsi 330ml,Drink,1,39000,39000
T_041212,2026-04-21 13:15:00,App,Card,0,C_04606,969247186,P0049,Onion Rings,Side Dish,1,49000,49000
T_003904,2026-04-21 13:30:00,App,Cash,1,C_00450,928144436,P0011,Seafood Pizza Size M,Pizza,1,199000,199000
T_003904,2026-04-21 13:30:00,App,Cash,1,C_00450,928144436,P0081,Mineral Water,Drink,1,20000,20000
T_020238,2026-04-21 13:33:00,Website,Card,0,C_02253,983079987,P0016,Veggie Pizza Size S,Pizza,1,99000,99000
T_020238,2026-04-21 13:33:00,Website,Card,0,C_02253,983079987,P0071,Pepsi 330ml,Drink,2,39000,78000
T_020238,2026-04-21 13:33:00,Website,Unknown,0,C_02253,983079987,P0081,Mineral Water,Drink,1,20000,20000
T_020238,2026-04-21 13:33:00,Website,Card,0,C_02253,983079987,P0073,Sprite 330ml,Drink,4,39000,156000
T_020238,2026-04-21 13:33:00,Website,Card,0,C_02253,983079987,P0067,Caesar Salad,Side Dish,1,89000,89000
T_020238,2026-04-21 13:33:00,Website,Card,0,C_02253,983079987,P0065,Fried Squid,Side Dish,1,139000,139000
T_020238,2026-04-21 13:33:00,Website,Card,0,C_02253,983079987,P0064,Beef Pasta,Side Dish,1,129000,129000
T_031890,2026-04-21 13:38:00,Website,Cash,1,C_03539,Unknown,P0029,Beef Pizza Size M,Pizza,3,199000,597000
T_031890,2026-04-21 13:38:00,Website,Cash,1,C_03539,964614188,P0001,Pepperoni Pizza Size S,Pizza,3,99000,297000
T_031890,2026-04-21 13:38:00,Website,Cash,1,C_03539,964614188,P0079,Lemon Tea,Drink,2,35000,70000
T_031890,2026-04-21 13:38:00,Website,Cash,1,C_03539,964614188,P0071,Pepsi 330ml,Drink,1,39000,39000
T_031890,2026-04-21 13:38:00,Website,Cash,1,C_03539,964614188,P0074,Pepsi 1.5L,Drink,3,42000,126000
T_031890,2026-04-21 13:38:00,Website,Cash,1,C_03539,964614188,P0065,Fried Squid,Side Dish,1,139000,139000
T_032199,2026-04-21 13:38:00,App,Cash,0,C_03577,935760019,P0022,Mushroom Pizza Size S,Pizza,2,99000,198000
T_032199,2026-04-21 13:38:00,App,Cash,0,C_03577,935760019,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_032199,2026-04-21 13:38:00,App,Cash,0,C_03577,935760019,P0076,Sprite 1.5L,Drink,4,42000,168000
T_013642,2026-04-21 13:41:00,App,Cash,0,C_01521,960934672,P0005,Hawaiian Pizza Size M,Pizza,1,149000,149000
T_013642,2026-04-21 13:41:00,App,Cash,0,C_01521,960934672,P0076,Sprite 1.5L,Drink,1,42000,42000
T_013642,2026-04-21 13:41:00,App,Cash,0,C_01521,960934672,P0071,Pepsi 330ml,Drink,2,39000,78000
T_013642,2026-04-21 13:41:00,App,Cash,0,C_01521,960934672,P0078,Peach Tea,Drink,2,35000,70000
T_013642,2026-04-21 13:41:00,App,Cash,0,C_01521,960934672,P0047,Garlic Bread,Side Dish,1,39000,39000
T_014044,2026-04-21 13:41:00,App,E-wallet,0,C_01579,993420488,P0014,Cheese Pizza Size M,Pizza,1,149000,149000
T_014044,2026-04-21 13:41:00,App,E-wallet,0,C_01579,993420488,P0079,Lemon Tea,Drink,2,35000,70000
T_014044,2026-04-21 13:41:00,App,E-wallet,0,C_01579,993420488,P0076,Sprite 1.5L,Drink,1,42000,42000
T_014044,2026-04-21 13:41:00,App,E-wallet,0,C_01579,993420488,P0051,Cheese Fries,Side Dish,2,69000,138000
T_008738,2026-04-21 13:42:00,App,E-wallet,0,C_00967,962370670,P0017,Veggie Pizza Size M,Pizza,1,149000,149000
T_008738,2026-04-21 13:42:00,App,E-wallet,0,C_00967,962370670,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_008738,2026-04-21 13:42:00,App,E-wallet,0,C_00967,962370670,P0052,Chicken Nuggets,Side Dish,3,69000,207000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0040,Double Cheese Pizza Size S,Pizza,1,119000,119000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0043,Supreme Pizza Size S,Pizza,1,119000,119000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0016,Veggie Pizza Size S,Pizza,1,99000,99000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0004,Hawaiian Pizza Size S,Pizza,1,99000,99000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0024,Mushroom Pizza Size L,Pizza,1,249000,249000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0023,Mushroom Pizza Size M,Pizza,1,149000,149000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0072,Fanta 330ml,Drink,1,39000,39000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0079,Lemon Tea,Drink,1,35000,35000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0078,Peach Tea,Drink,2,35000,70000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0075,Fanta 1.5L,Drink,1,42000,42000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0075,Fanta 1.5L,Drink,2,42000,84000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0064,Beef Pasta,Side Dish,1,129000,129000
T_040043,2026-04-21 13:53:00,Store,E-wallet,0,C_04489,944821334,P0068,Seafood Salad,Side Dish,2,129000,258000
T_016174,2026-04-21 14:11:00,Store,E-wallet,0,C_01822,970031470,P0026,Sausage Pizza Size M,Pizza,1,199000,199000
T_016174,2026-04-21 14:11:00,Store,E-wallet,0,C_01822,970031470,P0080,Passion Fruit Tea,Drink,3,35000,105000
T_016174,2026-04-21 14:11:00,Store,E-wallet,0,C_01822,970031470,P0081,Mineral Water,Drink,1,20000,20000
T_016174,2026-04-21 14:11:00,Store,E-wallet,0,C_01822,970031470,P0072,Fanta 330ml,Drink,1,39000,39000
T_016174,2026-04-21 14:11:00,Store,E-wallet,0,C_01822,970031470,P0046,French Fries,Side Dish,2,39000,78000
T_016174,2026-04-21 14:11:00,Store,E-wallet,0,C_01822,970031470,P0062,Spaghetti Carbonara,Side Dish,2,119000,238000
T_041941,2026-04-21 14:27:00,Store,Cash,0,C_04693,976007619,P0034,Mexican Pizza Size S,Pizza,1,119000,119000
T_041941,2026-04-21 14:27:00,Store,Cash,0,C_04693,976007619,P0076,Sprite 1.5L,Drink,3,42000,126000
T_020411,2026-04-21 14:54:00,App,E-wallet,0,C_02275,914648489,P0040,Double Cheese Pizza Size S,Pizza,1,119000,119000
T_020411,2026-04-21 14:54:00,App,E-wallet,0,C_02275,914648489,P0014,Cheese Pizza Size M,Pizza,1,149000,149000
T_020411,2026-04-21 14:54:00,App,E-wallet,0,C_02275,914648489,P0079,Lemon Tea,Drink,1,35000,35000
T_020411,2026-04-21 14:54:00,App,E-wallet,0,C_02275,914648489,P0074,Pepsi 1.5L,Drink,2,42000,84000
T_020411,2026-04-21 14:54:00,App,E-wallet,0,C_02275,914648489,P0058,Fried Sausage,Side Dish,2,79000,158000
T_020411,2026-04-21 14:54:00,App,E-wallet,0,C_02275,914648489,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_039763,2026-04-21 15:05:00,App,E-wallet,0,C_04456,933700372,P0013,Cheese Pizza Size S,Pizza,1,99000,99000
T_039763,2026-04-21 15:05:00,App,E-wallet,0,C_04456,933700372,P0037,Teriyaki Pizza Size S,Pizza,1,119000,119000
T_039763,2026-04-21 15:05:00,App,E-wallet,0,C_04456,933700372,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_039763,2026-04-21 15:05:00,App,E-wallet,0,C_04456,933700372,P0060,Fried Rice,Side Dish,2,89000,178000
T_039763,2026-04-21 15:05:00,App,E-wallet,0,C_04456,933700372,P0054,Corn Soup,Side Dish,2,59000,118000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0007,BBQ Chicken Pizza Size S,Pizza,1,109000,109000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0001,Pepperoni Pizza Size S,Pizza,1,99000,99000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0013,Cheese Pizza Size S,Pizza,1,99000,99000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0011,Seafood Pizza Size M,Pizza,1,199000,199000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0026,Sausage Pizza Size M,Pizza,1,199000,199000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0078,Peach Tea,Drink,1,35000,35000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0071,Pepsi 330ml,Drink,1,39000,39000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0079,Lemon Tea,Drink,1,35000,35000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0075,Fanta 1.5L,Drink,1,42000,42000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0076,Sprite 1.5L,Drink,2,42000,84000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0066,Shrimp Tempura,Side Dish,1,149000,149000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0067,Caesar Salad,Side Dish,2,89000,178000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0068,Seafood Salad,Side Dish,1,129000,129000
T_003735,2026-04-21 15:11:00,Store,Cash,1,C_00433,985144456,P0067,Caesar Salad,Side Dish,1,89000,89000
T_027598,2026-04-21 15:31:00,Store,E-wallet,1,C_03053,959554312,P0024,Mushroom Pizza Size L,Pizza,1,249000,249000
T_027598,2026-04-21 15:31:00,Store,E-wallet,1,C_03053,959554312,P0022,Mushroom Pizza Size S,Pizza,2,99000,198000
T_027598,2026-04-21 15:31:00,Store,E-wallet,1,C_03053,959554312,P0079,Lemon Tea,Drink,1,35000,35000
T_027598,2026-04-21 15:31:00,Store,E-wallet,1,C_03053,959554312,P0078,Peach Tea,Drink,1,35000,35000
T_027598,2026-04-21 15:31:00,Store,E-wallet,1,C_03053,959554312,P0060,Fried Rice,Side Dish,1,89000,89000
T_015711,2026-04-21 15:36:00,App,Unknown,0,C_01771,Unknown,P0035,Mexican Pizza Size M,Pizza,1,259000,259000
T_015711,2026-04-21 15:36:00,App,E-wallet,0,C_01771,924774732,P0079,Lemon Tea,Drink,1,35000,35000
T_015711,2026-04-21 15:36:00,App,E-wallet,0,C_01771,924774732,P0077,Milk Tea,Drink,1,35000,35000
T_015711,2026-04-21 15:36:00,App,E-wallet,0,C_01771,924774732,P0067,Caesar Salad,Side Dish,1,89000,89000
T_015711,2026-04-21 15:36:00,App,E-wallet,0,C_01771,924774732,P0064,Beef Pasta,Side Dish,1,129000,129000
T_015711,2026-04-21 15:36:00,App,E-wallet,0,C_01771,924774732,P0046,French Fries,Side Dish,2,39000,78000
T_017946,2026-04-21 15:38:00,App,E-wallet,1,C_01993,971605690,P0008,BBQ Chicken Pizza Size M,Pizza,1,199000,199000
T_017946,2026-04-21 15:38:00,App,E-wallet,1,C_01993,971605690,P0075,Fanta 1.5L,Drink,2,42000,84000
T_017946,2026-04-21 15:38:00,App,E-wallet,1,C_01993,971605690,P0077,Milk Tea,Drink,1,35000,35000
T_017946,2026-04-21 15:38:00,App,E-wallet,1,C_01993,971605690,P0056,Chicken Wings,Side Dish,2,89000,178000
T_031979,2026-04-21 16:04:00,App,Cash,0,C_03551,983644204,P0011,Seafood Pizza Size M,Pizza,1,199000,199000
T_031979,2026-04-21 16:04:00,App,Cash,0,C_03551,983644204,P0073,Sprite 330ml,Drink,3,39000,117000
T_031979,2026-04-21 16:04:00,App,Cash,0,C_03551,983644204,P0063,Spaghetti Bolognese,Side Dish,2,119000,238000
T_037819,2026-04-21 16:06:00,App,Cash,1,C_04226,991934221,P0038,Teriyaki Pizza Size M,Pizza,2,259000,518000
T_037819,2026-04-21 16:06:00,App,Cash,1,C_04226,991934221,P0023,Mushroom Pizza Size M,Pizza,1,149000,149000
T_037819,2026-04-21 16:06:00,App,Cash,1,C_04226,991934221,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_037819,2026-04-21 16:06:00,App,Cash,1,C_04226,991934221,P0072,Fanta 330ml,Drink,1,39000,39000
T_037819,2026-04-21 16:06:00,App,Cash,1,C_04226,991934221,P0076,Sprite 1.5L,Drink,4,42000,168000
T_037819,2026-04-21 16:06:00,App,Cash,1,C_04226,991934221,P0050,Potato Wedges,Side Dish,1,49000,49000
T_037819,2026-04-21 16:06:00,App,Cash,1,C_04226,991934221,P0047,Garlic Bread,Side Dish,2,39000,78000
T_037819,2026-04-21 16:06:00,App,Cash,1,C_04226,991934221,P0064,Beef Pasta,Side Dish,2,129000,258000
T_006553,2026-04-21 16:28:00,App,Cash,0,C_00724,963659052,P0076,Sprite 1.5L,Drink,2,42000,84000
T_006553,2026-04-21 16:28:00,App,Cash,0,C_00724,963659052,P0051,Cheese Fries,Side Dish,1,69000,69000
T_039889,2026-04-21 16:30:00,Website,Cash,0,C_04473,946755348,P0078,Peach Tea,Drink,3,35000,105000
T_025317,2026-04-21 16:37:00,App,Cash,0,C_02797,972874205,P0005,Hawaiian Pizza Size M,Pizza,1,149000,149000
T_025317,2026-04-21 16:37:00,App,Cash,0,C_02797,972874205,P0077,Milk Tea,Drink,3,35000,105000
T_044818,2026-04-21 16:38:00,Store,E-wallet,0,C_04976,996046554,P0002,Pepperoni Pizza Size M,Pizza,2,149000,298000
T_044818,2026-04-21 16:38:00,Store,E-wallet,0,C_04976,996046554,P0038,Teriyaki Pizza Size M,Pizza,1,259000,259000
T_044818,2026-04-21 16:38:00,Store,E-wallet,0,C_04976,996046554,P0071,Pepsi 330ml,Drink,2,39000,78000
T_044818,2026-04-21 16:38:00,Store,E-wallet,0,C_04976,996046554,P0081,Mineral Water,Drink,2,20000,40000
T_044818,2026-04-21 16:38:00,Store,E-wallet,0,C_04976,996046554,P0072,Fanta 330ml,Drink,3,39000,117000
T_044818,2026-04-21 16:38:00,Store,E-wallet,0,C_04976,996046554,P0067,Caesar Salad,Side Dish,2,89000,178000
T_044818,2026-04-21 16:38:00,Store,E-wallet,0,C_04976,996046554,P0065,Fried Squid,Side Dish,1,139000,139000
T_016340,2026-04-21 16:41:00,Website,Card,1,C_01836,996777287,P0015,Cheese Pizza Size L,Pizza,1,249000,249000
T_016340,2026-04-21 16:41:00,Website,Card,1,C_01836,996777287,P0078,Peach Tea,Drink,3,35000,105000
T_016340,2026-04-21 16:41:00,Website,Card,1,C_01836,996777287,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_033791,2026-04-21 16:43:00,Store,E-wallet,0,C_03783,Unknown,P0041,Double Cheese Pizza Size M,Pizza,1,259000,259000
T_033791,2026-04-21 16:43:00,Store,E-wallet,0,C_03783,925731913,P0073,Sprite 330ml,Drink,3,39000,117000
T_033791,2026-04-21 16:43:00,Store,E-wallet,0,C_03783,925731913,P0055,Pumpkin Soup,Side Dish,1,59000,59000
T_000548,2026-04-21 16:54:00,App,Card,1,C_00058,912805602,P0037,Teriyaki Pizza Size S,Pizza,1,119000,119000
T_000548,2026-04-21 16:54:00,App,Card,1,C_00058,912805602,P0073,Sprite 330ml,Drink,4,39000,156000
T_007265,2026-04-21 17:02:00,App,E-wallet,1,C_00807,981095831,P0011,Seafood Pizza Size M,Pizza,3,199000,597000
T_007265,2026-04-21 17:02:00,App,E-wallet,1,C_00807,981095831,P0076,Sprite 1.5L,Drink,1,42000,42000
T_007265,2026-04-21 17:02:00,App,E-wallet,1,C_00807,981095831,P0075,Fanta 1.5L,Drink,1,42000,42000
T_007265,2026-04-21 17:02:00,App,E-wallet,1,C_00807,981095831,P0058,Fried Sausage,Side Dish,1,79000,79000
T_007265,2026-04-21 17:02:00,App,E-wallet,1,C_00807,981095831,P0070,Taco Fries,Side Dish,1,79000,79000
T_023490,2026-04-21 17:08:00,App,Cash,0,C_02621,918071273,P0011,Seafood Pizza Size M,Pizza,2,199000,398000
T_023490,2026-04-21 17:08:00,App,Cash,0,C_02621,918071273,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_003728,2026-04-21 17:15:00,Unknown,Cash,1,C_00431,967475067,P0029,Beef Pizza Size M,Pizza,1,199000,199000
T_003728,2026-04-21 17:15:00,Store,Cash,1,C_00431,967475067,P0007,BBQ Chicken Pizza Size S,Pizza,1,109000,109000
T_003728,2026-04-21 17:15:00,Store,Cash,1,C_00431,967475067,P0073,Sprite 330ml,Drink,1,39000,39000
T_003728,2026-04-21 17:15:00,Store,Cash,1,C_00431,967475067,P0076,Sprite 1.5L,Drink,2,42000,84000
T_003728,2026-04-21 17:15:00,Store,Cash,1,C_00431,967475067,P0059,Baked Potato,Side Dish,1,79000,79000
T_013462,2026-04-21 17:24:00,Store,Card,0,C_01503,931552248,P0034,Mexican Pizza Size S,Pizza,3,119000,357000
T_013462,2026-04-21 17:24:00,Store,Card,0,C_01503,931552248,P0079,Lemon Tea,Drink,1,35000,35000
T_013462,2026-04-21 17:24:00,Store,Card,0,C_01503,931552248,P0067,Caesar Salad,Side Dish,2,89000,178000
T_012655,2026-04-21 17:25:00,Store,Cash,1,C_01431,974926584,P0005,Hawaiian Pizza Size M,Pizza,1,149000,149000
T_012655,2026-04-21 17:25:00,Store,Cash,1,C_01431,974926584,P0078,Peach Tea,Drink,1,35000,35000
T_019760,2026-04-21 17:28:00,Store,E-wallet,0,C_02200,997738560,P0043,Supreme Pizza Size S,Pizza,2,119000,238000
T_019760,2026-04-21 17:28:00,Store,E-wallet,0,C_02200,997738560,P0080,Passion Fruit Tea,Drink,3,35000,105000
T_044170,2026-04-21 17:40:00,Website,E-wallet,1,C_04901,974534402,P0015,Cheese Pizza Size L,Pizza,1,249000,249000
T_044170,2026-04-21 17:40:00,Website,E-wallet,1,C_04901,974534402,P0044,Supreme Pizza Size M,Pizza,1,259000,259000
T_044170,2026-04-21 17:40:00,Website,E-wallet,1,C_04901,974534402,P0078,Peach Tea,Drink,2,35000,70000
T_044170,2026-04-21 17:40:00,Website,E-wallet,1,C_04901,974534402,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_044170,2026-04-21 17:40:00,Website,E-wallet,1,C_04901,974534402,P0053,Cheese Balls,Side Dish,1,69000,69000
T_019397,2026-04-21 17:41:00,App,Card,0,C_02161,993439298,P0044,Supreme Pizza Size M,Pizza,1,259000,259000
T_019397,2026-04-21 17:41:00,App,Card,0,C_02161,993439298,P0079,Lemon Tea,Drink,1,35000,35000
T_019397,2026-04-21 17:41:00,App,Card,0,C_02161,993439298,P0065,Fried Squid,Side Dish,1,139000,139000
T_005020,2026-04-21 17:55:00,App,Cash,1,C_00580,993168758,P0010,Seafood Pizza Size S,Pizza,1,109000,109000
T_005020,2026-04-21 17:55:00,App,Cash,1,C_00580,993168758,P0055,Pumpkin Soup,Side Dish,1,59000,59000
T_023466,2026-04-21 17:57:00,App,Cash,0,C_02619,951451538,P0034,Mexican Pizza Size S,Pizza,1,119000,119000
T_023466,2026-04-21 17:57:00,App,Cash,0,C_02619,951451538,P0014,Cheese Pizza Size M,Pizza,1,149000,149000
T_023466,2026-04-21 17:57:00,App,Cash,0,C_02619,951451538,P0075,Fanta 1.5L,Drink,2,42000,84000
T_023466,2026-04-21 17:57:00,App,Cash,0,C_02619,951451538,P0075,Fanta 1.5L,Drink,1,42000,42000
T_023466,2026-04-21 17:57:00,App,Cash,0,C_02619,951451538,P0062,Spaghetti Carbonara,Side Dish,1,119000,119000
T_043864,2026-04-21 17:57:00,App,Cash,0,C_04872,963168785,P0079,Lemon Tea,Drink,1,35000,35000
T_043864,2026-04-21 17:57:00,App,Cash,0,C_04872,963168785,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_043864,2026-04-21 17:57:00,App,Cash,0,C_04872,963168785,P0055,Pumpkin Soup,Side Dish,1,59000,59000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0015,Cheese Pizza Size L,Pizza,2,249000,498000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0032,Tuna Pizza Size M,Pizza,3,259000,777000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0017,Veggie Pizza Size M,Pizza,1,149000,149000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0076,Sprite 1.5L,Drink,1,42000,42000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0074,Pepsi 1.5L,Drink,2,42000,84000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0071,Pepsi 330ml,Drink,4,39000,156000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0078,Peach Tea,Drink,1,35000,35000
T_023702,2026-04-21 18:02:00,Store,Card,0,C_02639,924901979,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_001413,2026-04-21 18:20:00,App,Cash,0,C_00160,917064276,P0006,Hawaiian Pizza Size L,Pizza,1,249000,249000
T_001413,2026-04-21 18:20:00,App,Cash,0,C_00160,917064276,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_003319,2026-04-21 18:22:00,App,E-wallet,0,C_00389,992380473,P0024,Mushroom Pizza Size L,Pizza,1,249000,249000
T_003319,2026-04-21 18:22:00,App,E-wallet,0,C_00389,992380473,P0078,Peach Tea,Drink,2,35000,70000
T_003319,2026-04-21 18:22:00,App,E-wallet,0,C_00389,992380473,P0071,Pepsi 330ml,Drink,2,39000,78000
T_034622,2026-04-21 18:34:00,Website,E-wallet,0,C_03882,999821612,P0006,Hawaiian Pizza Size L,Pizza,1,249000,249000
T_034622,2026-04-21 18:34:00,Website,E-wallet,0,C_03882,999821612,P0077,Milk Tea,Drink,1,35000,35000
T_034622,2026-04-21 18:34:00,Website,E-wallet,0,C_03882,999821612,P0079,Lemon Tea,Drink,2,35000,70000
T_034622,2026-04-21 18:34:00,Website,E-wallet,0,C_03882,999821612,P0058,Fried Sausage,Side Dish,1,79000,79000
T_042833,2026-04-21 18:35:00,Store,E-wallet,0,C_04780,985510346,P0026,Sausage Pizza Size M,Pizza,1,199000,199000
T_042833,2026-04-21 18:35:00,Store,E-wallet,0,C_04780,985510346,P0013,Cheese Pizza Size S,Pizza,2,99000,198000
T_042833,2026-04-21 18:35:00,Store,E-wallet,0,C_04780,985510346,P0081,Mineral Water,Drink,3,20000,60000
T_042833,2026-04-21 18:35:00,Store,E-wallet,0,C_04780,985510346,P0076,Sprite 1.5L,Drink,2,42000,84000
T_042833,2026-04-21 18:35:00,Store,E-wallet,0,C_04780,985510346,P0060,Fried Rice,Side Dish,1,89000,89000
T_002714,2026-04-21 18:41:00,Store,Card,0,C_00322,989352432,P0011,Seafood Pizza Size M,Pizza,2,199000,398000
